UF;Município;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
BA;IPUPIARA;783;0,0008;0;15;2024-09-16 15:01:10
BA;IRAJUBA;848;0,0009;0;0;2024-09-16 15:01:10
BA;IRAMAIA;1262;0,0013;0;2;2024-09-16 15:01:10
BA;IRAQUARA;1368;0,0014;1;7;2024-09-16 15:01:10
BA;IRARÁ;1684;0,0017;0;9;2024-09-16 15:01:10
BA;IRECÊ;4320;0,0044;1;11;2024-09-16 15:01:10
BA;ITABELA;1986;0,002;0;4;2024-09-16 15:01:10
BA;ITABERABA;4018;0,0041;0;8;2024-09-16 15:01:10
BA;ITABUNA;18386;0,0186;1;76;2024-09-16 15:01:10
BA;ITACARÉ;2183;0,0022;0;20;2024-09-16 15:01:10
BA;ITAETÉ;990;0,001;1;0;2024-09-16 15:01:10
BA;ITAGI;962;0,001;0;1;2024-09-16 15:01:10
BA;ITAGIBÁ;1938;0,002;0;3;2024-09-16 15:01:10
BA;ITAGIMIRIM;1324;0,0013;0;3;2024-09-16 15:01:10
BA;ITAGUAÇU DA BAHIA;1118;0,0011;0;1;2024-09-16 15:01:10
BA;ITAJU DO COLÔNIA;1220;0,0012;0;0;2024-09-16 15:01:10
BA;ITAJUÍPE;2095;0,0021;0;3;2024-09-16 15:01:10
BA;ITAMARAJU;6788;0,0069;0;10;2024-09-16 15:01:10
BA;ITAMARI;1323;0,0013;0;1;2024-09-16 15:01:10
BA;ITAMBÉ;1670;0,0017;0;0;2024-09-16 15:01:10
BA;ITANAGRA;1127;0,0011;0;2;2024-09-16 15:01:10
BA;ITANHÉM;2008;0,002;0;1;2024-09-16 15:01:10
BA;ITAPARICA;2220;0,0022;0;7;2024-09-16 15:01:10
BA;ITAPEBI;1301;0,0013;0;1;2024-09-16 15:01:10
BA;ITAPETINGA;5239;0,0053;0;25;2024-09-16 15:01:10
BA;ITAPICURU;1526;0,0015;0;7;2024-09-16 15:01:10
BA;ITAPITANGA;1253;0,0013;0;4;2024-09-16 15:01:10
BA;ITAPÉ;1354;0,0014;0;2;2024-09-16 15:01:10
BA;ITAQUARA;777;0,0008;0;0;2024-09-16 15:01:10
BA;ITARANTIM;1685;0,0017;0;2;2024-09-16 15:01:10
BA;ITATIM;1534;0,0015;0;3;2024-09-16 15:01:10
BA;ITIRUÇU;1147;0,0012;0;1;2024-09-16 15:01:10
BA;ITIÚBA;2645;0,0027;0;5;2024-09-16 15:01:10
BA;ITORORÓ;1999;0,002;0;5;2024-09-16 15:01:10
BA;ITUAÇU;1289;0,0013;0;2;2024-09-16 15:01:10
BA;ITUBERÁ;2263;0,0023;0;1;2024-09-16 15:01:10
BA;IUIU;1002;0,001;1;3;2024-09-16 15:01:10
BA;JABORANDI;1100;0,0011;0;3;2024-09-16 15:01:10
BA;JACARACI;871;0,0009;0;15;2024-09-16 15:01:10
BA;JACOBINA;3143;0,0032;0;5;2024-09-16 15:01:10
BA;JAGUAQUARA;2949;0,003;0;4;2024-09-16 15:01:10
BA;JAGUARARI;2611;0,0026;0;0;2024-09-16 15:01:10
BA;JAGUARIPE;1182;0,0012;0;4;2024-09-16 15:01:10
BA;JANDAÍRA;1391;0,0014;0;4;2024-09-16 15:01:10
BA;JEQUIÉ;7506;0,0076;1;25;2024-09-16 15:01:10
BA;JEREMOABO;1945;0,002;1;4;2024-09-16 15:01:10
BA;JIQUIRIÇÁ;1128;0,0011;0;4;2024-09-16 15:01:10
BA;JITAÚNA;1036;0,001;0;3;2024-09-16 15:01:10
BA;JOÃO DOURADO;1472;0,0015;0;0;2024-09-16 15:01:10
BA;JUAZEIRO;10138;0,0102;0;55;2024-09-16 15:01:10
BA;JUCURUÇU;1526;0,0015;0;3;2024-09-16 15:01:10
BA;JUSSARA;1268;0,0013;0;2;2024-09-16 15:01:10
BA;JUSSARI;1336;0,0013;0;2;2024-09-16 15:01:10
BA;JUSSIAPE;929;0,0009;0;0;2024-09-16 15:01:10
BA;LAFAIETE COUTINHO;653;0,0007;0;1;2024-09-16 15:01:10
BA;LAGOA REAL;883;0,0009;0;0;2024-09-16 15:01:10
BA;LAJE;1216;0,0012;0;5;2024-09-16 15:01:10
BA;LAJEDINHO;391;0,0004;0;1;2024-09-16 15:01:10
BA;LAJEDO DO TABOCAL;930;0,0009;1;1;2024-09-16 15:01:10
BA;LAJEDÃO;1357;0,0014;0;22;2024-09-16 15:01:10
BA;LAMARÃO;1639;0,0017;2;6;2024-09-16 15:01:10
BA;LAPÃO;1851;0,0019;0;2;2024-09-16 15:01:10
BA;LAURO DE FREITAS;14355;0,0145;2;31;2024-09-16 15:01:10
BA;LENÇÓIS;948;0,001;0;1;2024-09-16 15:01:10
BA;LICÍNIO DE ALMEIDA;844;0,0009;0;6;2024-09-16 15:01:10
BA;LIVRAMENTO DE NOSSA SENHORA;2381;0,0024;0;12;2024-09-16 15:01:10
BA;LUÍS EDUARDO MAGALHÃES;5823;0,0059;0;11;2024-09-16 15:01:10
BA;MACAJUBA;764;0,0008;0;0;2024-09-16 15:01:10
BA;MACARANI;1788;0,0018;0;9;2024-09-16 15:01:10
BA;MACAÚBAS;1892;0,0019;1;5;2024-09-16 15:01:10
BA;MACURURÉ;1394;0,0014;0;4;2024-09-16 15:01:10
BA;MADRE DE DEUS;2838;0,0029;0;9;2024-09-16 15:01:10
BA;MAETINGA;782;0,0008;0;6;2024-09-16 15:01:10
BA;MAIQUINIQUE;1211;0,0012;0;1;2024-09-16 15:01:10
BA;MAIRI;1072;0,0011;0;3;2024-09-16 15:01:10
BA;MALHADA;1332;0,0013;0;1;2024-09-16 15:01:10
BA;MALHADA DE PEDRAS;1115;0,0011;0;0;2024-09-16 15:01:10
BA;MANOEL VITORINO;1330;0,0013;0;2;2024-09-16 15:01:10
BA;MANSIDÃO;2007;0,002;0;2;2024-09-16 15:01:10
BA;MARACÁS;2289;0,0023;0;3;2024-09-16 15:01:10
BA;MARAGOGIPE;2378;0,0024;1;11;2024-09-16 15:01:10
BA;MARAÚ;1645;0,0017;0;4;2024-09-16 15:01:10
BA;MARCIONÍLIO SOUZA;1023;0,001;0;0;2024-09-16 15:01:10
BA;MASCOTE;1638;0,0017;0;4;2024-09-16 15:01:10
BA;MATA DE SÃO JOÃO;3304;0,0033;0;6;2024-09-16 15:01:10
BA;MATINA;648;0,0007;0;1;2024-09-16 15:01:10
BA;MEDEIROS NETO;2032;0,0021;0;20;2024-09-16 15:01:10
BA;MIGUEL CALMON;1306;0,0013;0;3;2024-09-16 15:01:10
BA;MILAGRES;1466;0,0015;0;0;2024-09-16 15:01:10
BA;MIRANGABA;1543;0,0016;0;5;2024-09-16 15:01:10
BA;MIRANTE;939;0,0009;0;7;2024-09-16 15:01:10
BA;MONTE SANTO;3217;0,0032;0;6;2024-09-16 15:01:10
BA;MORPARÁ;892;0,0009;0;0;2024-09-16 15:01:10
BA;MORRO DO CHAPÉU;2067;0,0021;0;11;2024-09-16 15:01:10
BA;MORTUGABA;1089;0,0011;0;27;2024-09-16 15:01:10
BA;MUCUGÊ;977;0,001;0;5;2024-09-16 15:01:10
BA;MUCURI;3548;0,0036;0;6;2024-09-16 15:01:10
BA;MULUNGU DO MORRO;898;0,0009;0;0;2024-09-16 15:01:10
BA;MUNDO NOVO;1648;0,0017;0;2;2024-09-16 15:01:10
BA;MUNIZ FERREIRA;1019;0,001;0;1;2024-09-16 15:01:10
BA;MUQUÉM DO SÃO FRANCISCO;1094;0,0011;0;0;2024-09-16 15:01:10
BA;MURITIBA;2225;0,0022;0;4;2024-09-16 15:01:10
BA;MUTUÍPE;1257;0,0013;0;2;2024-09-16 15:01:10
BA;NAZARÉ;2498;0,0025;0;6;2024-09-16 15:01:10
BA;NILO PEÇANHA;914;0,0009;1;2;2024-09-16 15:01:10
BA;NORDESTINA;1224;0,0012;0;8;2024-09-16 15:01:10
BA;NOVA CANAÃ;1401;0,0014;0;4;2024-09-16 15:01:10
BA;NOVA FÁTIMA;1065;0,0011;0;8;2024-09-16 15:01:10
BA;NOVA IBIÁ;1000;0,001;0;2;2024-09-16 15:01:10
BA;NOVA ITARANA;651;0,0007;0;4;2024-09-16 15:01:10
BA;NOVA REDENÇÃO;999;0,001;0;1;2024-09-16 15:01:10
BA;NOVA SOURE;2043;0,0021;0;9;2024-09-16 15:01:10
BA;NOVA VIÇOSA;2874;0,0029;0;3;2024-09-16 15:01:10
BA;NOVO HORIZONTE;486;0,0005;0;0;2024-09-16 15:01:10
BA;NOVO TRIUNFO;807;0,0008;0;0;2024-09-16 15:01:10
BA;OLINDINA;1989;0,002;0;5;2024-09-16 15:01:10
BA;OLIVEIRA DOS BREJINHOS;1227;0,0012;0;8;2024-09-16 15:01:10
BA;OURIÇANGAS;822;0,0008;0;2;2024-09-16 15:01:10
BA;OUROLÂNDIA;1675;0,0017;0;3;2024-09-16 15:01:10
BA;PALMAS DE MONTE ALTO;1053;0,0011;0;3;2024-09-16 15:01:10
BA;PALMEIRAS;854;0,0009;0;4;2024-09-16 15:01:10
BA;PARAMIRIM;1302;0,0013;1;9;2024-09-16 15:01:10
BA;PARATINGA;1912;0,0019;0;1;2024-09-16 15:01:10
BA;PARIPIRANGA;4409;0,0045;0;4;2024-09-16 15:01:10
BA;PAU BRASIL;1525;0,0015;0;5;2024-09-16 15:01:10
BA;PAULO AFONSO;6214;0,0063;0;23;2024-09-16 15:01:10
BA;PEDRO ALEXANDRE;1316;0,0013;1;1;2024-09-16 15:01:10
BA;PEDRÃO;820;0,0008;0;1;2024-09-16 15:01:10
BA;PIATÃ;1208;0,0012;1;5;2024-09-16 15:01:10
BA;PILÃO ARCADO;3382;0,0034;0;8;2024-09-16 15:01:10
BA;PINDAÍ;986;0,001;0;5;2024-09-16 15:01:10
BA;PINDOBAÇU;1805;0,0018;0;1;2024-09-16 15:01:10
BA;PINTADAS;716;0,0007;0;1;2024-09-16 15:01:10
BA;PIRAÍ DO NORTE;971;0,001;0;1;2024-09-16 15:01:10
BA;PIRIPÁ;1598;0,0016;0;11;2024-09-16 15:01:10
BA;PIRITIBA;1379;0,0014;0;1;2024-09-16 15:01:10
BA;PLANALTINO;800;0,0008;0;3;2024-09-16 15:01:10
BA;PLANALTO;1276;0,0013;0;6;2024-09-16 15:01:10
BA;POJUCA;2896;0,0029;0;8;2024-09-16 15:01:10
BA;PONTO NOVO;1623;0,0016;0;6;2024-09-16 15:01:10
BA;PORTO SEGURO;7447;0,0075;1;22;2024-09-16 15:01:10
BA;POTIRAGUÁ;1431;0,0014;0;1;2024-09-16 15:01:10
BA;POÇÕES;2785;0,0028;0;18;2024-09-16 15:01:10
BA;PRADO;3185;0,0032;0;2;2024-09-16 15:01:10
BA;PRESIDENTE DUTRA;1486;0,0015;0;5;2024-09-16 15:01:10
BA;PRESIDENTE JÂNIO QUADROS;1245;0,0013;0;0;2024-09-16 15:01:10
BA;PRESIDENTE TANCREDO NEVES;1958;0,002;0;2;2024-09-16 15:01:10
BA;PÉ DE SERRA;1149;0,0012;0;1;2024-09-16 15:01:10
BA;QUEIMADAS;2025;0,002;1;28;2024-09-16 15:01:10
BA;QUIJINGUE;1510;0,0015;0;8;2024-09-16 15:01:10
BA;QUIXABEIRA;1031;0,001;0;6;2024-09-16 15:01:10
BA;RAFAEL JAMBEIRO;1450;0,0015;0;2;2024-09-16 15:01:10
BA;REMANSO;3080;0,0031;0;37;2024-09-16 15:01:10
BA;RETIROLÂNDIA;1219;0,0012;0;5;2024-09-16 15:01:10
BA;RIACHO DE SANTANA;1306;0,0013;0;2;2024-09-16 15:01:10
BA;RIACHÃO DAS NEVES;3074;0,0031;0;15;2024-09-16 15:01:10
BA;RIACHÃO DO JACUÍPE;3106;0,0031;1;3;2024-09-16 15:01:10
BA;RIBEIRA DO AMPARO;1122;0,0011;0;7;2024-09-16 15:01:10
BA;RIBEIRA DO POMBAL;3197;0,0032;0;10;2024-09-16 15:01:10
BA;RIBEIRÃO DO LARGO;1306;0,0013;0;1;2024-09-16 15:01:10
BA;RIO DE CONTAS;1078;0,0011;0;5;2024-09-16 15:01:10
BA;RIO DO ANTÔNIO;2468;0,0025;0;8;2024-09-16 15:01:10
BA;RIO DO PIRES;870;0,0009;0;4;2024-09-16 15:01:10
BA;RIO REAL;1822;0,0018;0;1;2024-09-16 15:01:10
BA;RODELAS;927;0,0009;0;1;2024-09-16 15:01:10
BA;RUY BARBOSA;2260;0,0023;0;4;2024-09-16 15:01:10
BA;SALINAS DA MARGARIDA;2163;0,0022;0;1;2024-09-16 15:01:10
BA;SALVADOR;120748;0,1219;11;1397;2024-09-16 15:01:10
BA;SANTA BRÍGIDA;1317;0,0013;0;1;2024-09-16 15:01:10
BA;SANTA BÁRBARA;1898;0,0019;0;4;2024-09-16 15:01:10
BA;SANTA CRUZ CABRÁLIA;2372;0,0024;1;3;2024-09-16 15:01:10
BA;SANTA CRUZ DA VITÓRIA;684;0,0007;1;1;2024-09-16 15:01:10
BA;SANTA INÊS;1483;0,0015;0;5;2024-09-16 15:01:10
BA;SANTA LUZIA;1797;0,0018;0;4;2024-09-16 15:01:10
BA;SANTA MARIA DA VITÓRIA;2791;0,0028;2;5;2024-09-16 15:01:10
BA;SANTA RITA DE CÁSSIA;2162;0,0022;0;4;2024-09-16 15:01:10
BA;SANTA TEREZINHA;1118;0,0011;1;1;2024-09-16 15:01:10
BA;SANTALUZ;3116;0,0031;1;40;2024-09-16 15:01:10
BA;SANTANA;1492;0,0015;0;0;2024-09-16 15:01:10
BA;SANTANÓPOLIS;1069;0,0011;0;6;2024-09-16 15:01:10
BA;SANTO AMARO;4867;0,0049;1;9;2024-09-16 15:01:10
BA;SANTO ANTÔNIO DE JESUS;6279;0,0063;1;5;2024-09-16 15:01:10
BA;SANTO ESTEVÃO;2685;0,0027;0;16;2024-09-16 15:01:10
BA;SAPEAÇU;1131;0,0011;0;5;2024-09-16 15:01:10
BA;SAUBARA;1980;0,002;0;0;2024-09-16 15:01:10
BA;SAÚDE;1342;0,0014;0;9;2024-09-16 15:01:10
BA;SEABRA;2093;0,0021;0;4;2024-09-16 15:01:10
BA;SEBASTIÃO LARANJEIRAS;753;0,0008;0;2;2024-09-16 15:01:10
BA;SENHOR DO BONFIM;4969;0,005;1;7;2024-09-16 15:01:10
BA;SENTO SÉ;2651;0,0027;0;6;2024-09-16 15:01:10
BA;SERRA DO RAMALHO;1877;0,0019;0;4;2024-09-16 15:01:10
BA;SERRA DOURADA;1238;0,0012;0;4;2024-09-16 15:01:10
BA;SERRA PRETA;1688;0,0017;0;1;2024-09-16 15:01:10
BA;SERRINHA;6269;0,0063;0;16;2024-09-16 15:01:10
BA;SERROLÂNDIA;1564;0,0016;0;1;2024-09-16 15:01:10
BA;SIMÕES FILHO;8649;0,0087;0;38;2024-09-16 15:01:10
BA;SOBRADINHO;3643;0,0037;0;6;2024-09-16 15:01:10
BA;SOUTO SOARES;1211;0,0012;0;2;2024-09-16 15:01:10
BA;SÁTIRO DIAS;1705;0,0017;0;8;2024-09-16 15:01:10
BA;SÃO DESIDÉRIO;1772;0,0018;0;2;2024-09-16 15:01:10
BA;SÃO DOMINGOS;1074;0,0011;0;6;2024-09-16 15:01:10
BA;SÃO FELIPE;1859;0,0019;0;0;2024-09-16 15:01:10
BA;SÃO FRANCISCO DO CONDE;6805;0,0069;0;9;2024-09-16 15:01:10
BA;SÃO FÉLIX;1497;0,0015;1;1;2024-09-16 15:01:10
BA;SÃO FÉLIX DO CORIBE;1405;0,0014;0;8;2024-09-16 15:01:10
BA;SÃO GABRIEL;1425;0,0014;0;3;2024-09-16 15:01:10
BA;SÃO GONÇALO DOS CAMPOS;2113;0,0021;0;3;2024-09-16 15:01:10
BA;SÃO JOSÉ DA VITÓRIA;871;0,0009;0;1;2024-09-16 15:01:10
BA;SÃO JOSÉ DO JACUÍPE;1080;0,0011;0;4;2024-09-16 15:01:10
BA;SÃO MIGUEL DAS MATAS;1116;0,0011;0;1;2024-09-16 15:01:10
BA;SÃO SEBASTIÃO DO PASSÉ;4938;0,005;2;7;2024-09-16 15:01:10
BA;SÍTIO DO MATO;1413;0,0014;0;5;2024-09-16 15:01:10
BA;SÍTIO DO QUINTO;1011;0,001;0;5;2024-09-16 15:01:10
BA;TABOCAS DO BREJO VELHO;1083;0,0011;0;1;2024-09-16 15:01:10
BA;TANHAÇU;1842;0,0019;0;5;2024-09-16 15:01:10
BA;TANQUE NOVO;1247;0,0013;0;1;2024-09-16 15:01:10
BA;TANQUINHO;1114;0,0011;0;1;2024-09-16 15:01:10
BA;TAPEROÁ;1501;0,0015;0;4;2024-09-16 15:01:10
BA;TAPIRAMUTÁ;1000;0,001;0;1;2024-09-16 15:01:10
BA;TEIXEIRA DE FREITAS;8738;0,0088;0;7;2024-09-16 15:01:10
BA;TEODORO SAMPAIO;1270;0,0013;0;0;2024-09-16 15:01:10
BA;TEOFILÂNDIA;1562;0,0016;0;2;2024-09-16 15:01:10
BA;TEOLÂNDIA;1477;0,0015;0;3;2024-09-16 15:01:10
BA;TERRA NOVA;1347;0,0014;0;1;2024-09-16 15:01:10
BA;TREMEDAL;1802;0,0018;0;9;2024-09-16 15:01:10
BA;TUCANO;2193;0,0022;0;11;2024-09-16 15:01:10
BA;UAUÁ;2104;0,0021;0;5;2024-09-16 15:01:10
BA;UBAITABA;1350;0,0014;0;2;2024-09-16 15:01:10
BA;UBATÃ;1935;0,002;0;2;2024-09-16 15:01:10
BA;UBAÍRA;1609;0,0016;0;4;2024-09-16 15:01:10
BA;UIBAÍ;1191;0,0012;0;1;2024-09-16 15:01:10
BA;UMBURANAS;1516;0,0015;0;3;2024-09-16 15:01:10
BA;UNA;2013;0,002;0;5;2024-09-16 15:01:10
BA;URANDI;1886;0,0019;0;14;2024-09-16 15:01:10
BA;URUÇUCA;1854;0,0019;0;10;2024-09-16 15:01:10
BA;UTINGA;1757;0,0018;0;2;2024-09-16 15:01:10
BA;VALENTE;2482;0,0025;0;2;2024-09-16 15:01:10
BA;VALENÇA;6047;0,0061;0;19;2024-09-16 15:01:10
BA;VARZEDO;989;0,001;0;2;2024-09-16 15:01:10
BA;VERA CRUZ;2395;0,0024;0;3;2024-09-16 15:01:10
BA;VEREDA;667;0,0007;0;4;2024-09-16 15:01:10
BA;VITÓRIA DA CONQUISTA;14258;0,0144;3;62;2024-09-16 15:01:10
BA;VÁRZEA DA ROÇA;1090;0,0011;0;1;2024-09-16 15:01:10
BA;VÁRZEA DO POÇO;1001;0,001;0;0;2024-09-16 15:01:10
BA;VÁRZEA NOVA;1316;0,0013;0;4;2024-09-16 15:01:10
BA;WAGNER;855;0,0009;0;4;2024-09-16 15:01:10
BA;WANDERLEY;1190;0,0012;0;2;2024-09-16 15:01:10
BA;WENCESLAU GUIMARÃES;1958;0,002;0;4;2024-09-16 15:01:10
BA;XIQUE-XIQUE;2469;0,0025;0;4;2024-09-16 15:01:10
BA;ÁGUA FRIA;1455;0,0015;0;10;2024-09-16 15:01:10
BA;ÉRICO CARDOSO;891;0,0009;0;7;2024-09-16 15:01:10
CE;ABAIARA;946;0,0017;0;2;2024-09-16 15:01:10
CE;ACARAPE;1917;0,0035;1;7;2024-09-16 15:01:10
CE;ACARAÚ;2859;0,0053;0;17;2024-09-16 15:01:10
CE;ACOPIARA;2901;0,0054;0;7;2024-09-16 15:01:10
CE;AIUABA;1235;0,0023;1;11;2024-09-16 15:01:10
CE;ALCÂNTARAS;1265;0,0023;1;11;2024-09-16 15:01:10
CE;ALTANEIRA;718;0,0013;0;1;2024-09-16 15:01:10
CE;ALTO SANTO;1500;0,0028;0;8;2024-09-16 15:01:10
CE;AMONTADA;2269;0,0042;0;25;2024-09-16 15:01:10
CE;ANTONINA DO NORTE;1228;0,0023;0;5;2024-09-16 15:01:10
CE;APUIARÉS;1184;0,0022;0;3;2024-09-16 15:01:10
CE;AQUIRAZ;3766;0,007;2;13;2024-09-16 15:01:10
CE;ARACATI;4449;0,0082;1;32;2024-09-16 15:01:10
CE;ARACOIABA;3504;0,0065;0;41;2024-09-16 15:01:10
CE;ARARENDÁ;1799;0,0033;1;12;2024-09-16 15:01:10
CE;ARARIPE;1186;0,0022;0;1;2024-09-16 15:01:10
CE;ARATUBA;1386;0,0026;0;3;2024-09-16 15:01:10
CE;ARNEIROZ;731;0,0014;0;3;2024-09-16 15:01:10
CE;ASSARÉ;1899;0,0035;0;6;2024-09-16 15:01:10
CE;AURORA;1803;0,0033;0;10;2024-09-16 15:01:10
CE;BAIXIO;1310;0,0024;0;14;2024-09-16 15:01:10
CE;BANABUIÚ;1470;0,0027;0;41;2024-09-16 15:01:10
CE;BARBALHA;3102;0,0057;1;41;2024-09-16 15:01:10
CE;BARREIRA;1877;0,0035;0;3;2024-09-16 15:01:10
CE;BARRO;1661;0,0031;0;3;2024-09-16 15:01:10
CE;BARROQUINHA;945;0,0017;0;18;2024-09-16 15:01:10
CE;BATURITÉ;2383;0,0044;0;5;2024-09-16 15:01:10
CE;BEBERIBE;3922;0,0072;1;43;2024-09-16 15:01:10
CE;BELA CRUZ;2430;0,0045;0;2;2024-09-16 15:01:10
CE;BOA VIAGEM;3190;0,0059;0;32;2024-09-16 15:01:10
CE;BREJO SANTO;2607;0,0048;0;9;2024-09-16 15:01:10
CE;CAMOCIM;3262;0,006;0;18;2024-09-16 15:01:10
CE;CAMPOS SALES;1991;0,0037;0;12;2024-09-16 15:01:10
CE;CANINDÉ;5015;0,0093;0;32;2024-09-16 15:01:10
CE;CAPISTRANO;1685;0,0031;0;14;2024-09-16 15:01:10
CE;CARIDADE;1565;0,0029;0;14;2024-09-16 15:01:10
CE;CARIRIAÇU;2462;0,0046;1;14;2024-09-16 15:01:10
CE;CARIRÉ;941;0,0017;0;16;2024-09-16 15:01:10
CE;CARIÚS;1753;0,0032;0;10;2024-09-16 15:01:10
CE;CARNAUBAL;1625;0,003;0;164;2024-09-16 15:01:10
CE;CASCAVEL;4143;0,0077;0;10;2024-09-16 15:01:10
CE;CATARINA;1069;0,002;0;2;2024-09-16 15:01:10
CE;CATUNDA;1072;0,002;0;41;2024-09-16 15:01:10
CE;CAUCAIA;12516;0,0231;0;78;2024-09-16 15:01:10
CE;CEDRO;1881;0,0035;0;23;2024-09-16 15:01:10
CE;CHAVAL;950;0,0018;0;15;2024-09-16 15:01:10
CE;CHOROZINHO;1655;0,0031;0;10;2024-09-16 15:01:10
CE;CHORÓ;1220;0,0023;0;7;2024-09-16 15:01:10
CE;COREAÚ;2542;0,0047;0;69;2024-09-16 15:01:10
CE;CRATEÚS;4607;0,0085;0;18;2024-09-16 15:01:10
CE;CRATO;7999;0,0148;0;37;2024-09-16 15:01:10
CE;CROATÁ;2056;0,0038;0;11;2024-09-16 15:01:10
CE;CRUZ;1721;0,0032;0;7;2024-09-16 15:01:10
CE;DEPUTADO IRAPUAN PINHEIRO;1246;0,0023;0;19;2024-09-16 15:01:10
CE;ERERÉ;891;0,0016;1;5;2024-09-16 15:01:10
CE;EUSÉBIO;3293;0,0061;1;19;2024-09-16 15:01:10
CE;FARIAS BRITO;1472;0,0027;1;18;2024-09-16 15:01:10
CE;FORQUILHA;1911;0,0035;0;1;2024-09-16 15:01:10
CE;FORTALEZA;115118;0,2128;18;1543;2024-09-16 15:01:10
CE;FORTIM;1268;0,0023;0;4;2024-09-16 15:01:10
CE;FRECHEIRINHA;1298;0,0024;0;5;2024-09-16 15:01:10
CE;GENERAL SAMPAIO;1048;0,0019;0;3;2024-09-16 15:01:10
CE;GRANJA;1878;0,0035;0;31;2024-09-16 15:01:10
CE;GRANJEIRO;902;0,0017;0;3;2024-09-16 15:01:10
CE;GRAÇA;1351;0,0025;0;11;2024-09-16 15:01:10
CE;GROAÍRAS;1059;0,002;0;11;2024-09-16 15:01:10
CE;GUAIÚBA;2488;0,0046;2;7;2024-09-16 15:01:10
CE;GUARACIABA DO NORTE;2020;0,0037;0;16;2024-09-16 15:01:10
CE;GUARAMIRANGA;1032;0,0019;0;38;2024-09-16 15:01:10
CE;HIDROLÂNDIA;1675;0,0031;0;27;2024-09-16 15:01:10
CE;HORIZONTE;4823;0,0089;1;7;2024-09-16 15:01:10
CE;IBARETAMA;1364;0,0025;0;6;2024-09-16 15:01:10
CE;IBIAPINA;1536;0,0028;0;9;2024-09-16 15:01:10
CE;IBICUITINGA;1484;0,0027;0;10;2024-09-16 15:01:10
CE;ICAPUÍ;2591;0,0048;0;19;2024-09-16 15:01:10
CE;ICÓ;3298;0,0061;0;27;2024-09-16 15:01:10
CE;IGUATU;4617;0,0085;0;18;2024-09-16 15:01:10
CE;INDEPENDÊNCIA;2787;0,0052;0;31;2024-09-16 15:01:10
CE;IPAPORANGA;1038;0,0019;0;3;2024-09-16 15:01:10
CE;IPAUMIRIM;1600;0,003;0;24;2024-09-16 15:01:10
CE;IPU;2321;0,0043;0;20;2024-09-16 15:01:10
CE;IPUEIRAS;2169;0,004;0;99;2024-09-16 15:01:10
CE;IRACEMA;2186;0,004;0;52;2024-09-16 15:01:10
CE;IRAUÇUBA;1801;0,0033;0;9;2024-09-16 15:01:10
CE;ITAITINGA;3086;0,0057;1;119;2024-09-16 15:01:10
CE;ITAIÇABA;833;0,0015;0;2;2024-09-16 15:01:10
CE;ITAPAJÉ;2240;0,0041;0;11;2024-09-16 15:01:10
CE;ITAPIPOCA;7743;0,0143;1;39;2024-09-16 15:01:10
CE;ITAPIÚNA;1961;0,0036;0;9;2024-09-16 15:01:10
CE;ITAREMA;2603;0,0048;0;8;2024-09-16 15:01:10
CE;ITATIRA;1697;0,0031;0;8;2024-09-16 15:01:10
CE;JAGUARETAMA;1737;0,0032;0;21;2024-09-16 15:01:10
CE;JAGUARIBARA;1490;0,0028;0;4;2024-09-16 15:01:10
CE;JAGUARIBE;2225;0,0041;0;9;2024-09-16 15:01:10
CE;JAGUARUANA;2565;0,0047;0;5;2024-09-16 15:01:10
CE;JARDIM;1741;0,0032;1;17;2024-09-16 15:01:10
CE;JATI;984;0,0018;0;5;2024-09-16 15:01:10
CE;JIJOCA DE JERICOACOARA;1549;0,0029;0;3;2024-09-16 15:01:10
CE;JUAZEIRO DO NORTE;10040;0,0186;2;55;2024-09-16 15:01:10
CE;JUCÁS;1470;0,0027;0;10;2024-09-16 15:01:10
CE;LAVRAS DA MANGABEIRA;2684;0,005;0;15;2024-09-16 15:01:10
CE;LIMOEIRO DO NORTE;4423;0,0082;0;13;2024-09-16 15:01:10
CE;MADALENA;1379;0,0025;0;10;2024-09-16 15:01:10
CE;MARACANAÚ;8878;0,0164;0;56;2024-09-16 15:01:10
CE;MARANGUAPE;5663;0,0105;0;34;2024-09-16 15:01:10
CE;MARCO;1795;0,0033;0;6;2024-09-16 15:01:10
CE;MARTINÓPOLE;920;0,0017;0;5;2024-09-16 15:01:10
CE;MASSAPÊ;2451;0,0045;0;16;2024-09-16 15:01:10
CE;MAURITI;2995;0,0055;0;21;2024-09-16 15:01:10
CE;MERUOCA;1845;0,0034;0;26;2024-09-16 15:01:10
CE;MILAGRES;2124;0,0039;0;9;2024-09-16 15:01:10
CE;MILHÃ;1928;0,0036;0;28;2024-09-16 15:01:10
CE;MIRAÍMA;1113;0,0021;0;9;2024-09-16 15:01:10
CE;MISSÃO VELHA;2092;0,0039;1;12;2024-09-16 15:01:10
CE;MOMBAÇA;1781;0,0033;0;20;2024-09-16 15:01:10
CE;MONSENHOR TABOSA;2334;0,0043;0;23;2024-09-16 15:01:10
CE;MORADA NOVA;3657;0,0068;0;17;2024-09-16 15:01:10
CE;MORAÚJO;1248;0,0023;0;29;2024-09-16 15:01:10
CE;MORRINHOS;2029;0,0038;0;19;2024-09-16 15:01:10
CE;MUCAMBO;1667;0,0031;0;23;2024-09-16 15:01:10
